38.91710986,34.80365361
33.99999508,32.1292107
37.18229566,24.3027825
34.25547015,45.49333112
31.63803829,64.38188013
38.14353673,49.78173796
37.16406471,37.36668874
40.82803642,47.05956591
33.28651522,46.56513802
40.79628079,40.16582367
39.48048505,26.5052239
30.26113834,60.50921075
35.65948442,50.95445094
27.4586941,43.6980481
40.48893933,34.85115093
25.56973736,66.83401081
37.8143086,35.00657856
37.76388257,35.93757842
33.02066713,37.10962858
32.94430139,47.22708004
39.29016773,47.20444947
40.46308994,46.98046666
26.95681906,46.59889167
29.25500005,55.20352846
36.77499429,45.28964338
31.31862957,37.08203031
32.98439361,41.00555234
35.6732275,46.82616097
35.29849022,44.32990633
30.48363194,25.69456789
35.1949992,48.43434274
28.56463514,35.69414012
41.50650131,34.66159015
28.12971378,55.85507811
30.1276681,35.53246717
27.31765648,52.69542427
29.04276486,46.11496414
43.40925329,62.64123981
28.29907987,42.81074788
35.163783,58.77393406
34.75811049,53.25630486
37.4375038,41.7835616
35.60903592,42.03755494
38.16069894,20.21027668
35.68122294,49.52496918
40.89935025,32.83422188
30.65455055,35.82111355
41.62800848,37.79534464
38.00523933,33.48997514
38.8415098,39.22179436
36.42782541,34.11376439
32.05029839,34.32925807
34.12420101,47.68429013
32.30335228,32.58855816
41.72814946,36.34825342
37.18116368,40.22047972
37.35322924,37.61860955
36.87288407,46.93283328
30.70182982,53.80335397
38.08983562,16.4687338
25.59064366,49.46195552
36.27411532,47.5956479
41.43146686,42.53380108
25.44022893,49.26223987
34.10330511,50.41117366
35.22463281,57.66400469
23.95547539,55.19656628
25.04282113,61.63194488
37.10505904,41.44575661
31.20099153,50.55964477
35.84972166,49.85480271
36.09375895,47.09752194
50.69401771,46.09080878
38.47381092,40.46808596
35.19030326,49.05075129
32.50272372,34.85032504
37.44542452,43.54751072
29.02871858,42.7072334
32.68533362,48.37283796
27.61165001,44.3218731
34.43758577,44.4577578
32.62959691,40.32824697
36.37278997,36.62277643
31.0069642,34.8886799
22.05698964,30.06860146
27.83432678,32.73111732
32.51313698,49.46383101
41.91754246,46.51120865
39.83679702,41.16669595
37.88437889,38.25195615
33.62423756,47.97837367
21.177302,47.04219049
24.10932402,48.74493977
37.5075624,53.51551977
36.71885189,55.76896515
35.04501926,54.47037489
38.57324403,72.02769011
25.02922019,29.05126778
33.24356152,48.34527914
43.59348659,29.77650649
